Switch_ID,Family,memberX,Parent_MOF_name,Fun,topo_family_4h_stable,dFE_4h_stable_topo,dFE_4h_member_topo,dd_FE,dU_4h_stable_topo,dU_4h_member_topo,dd_U,dS_4h_stable_topo,dS_4h_member_topo,dd_S,topo_family_fun_of_4h_member,topo_family_fun_stable,switch_treshold,d_VF,real_switch
1_1_9,1,9,SR_tfk_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_4H_Chnl,2NH2,gwg,-0.26,-0.62,-0.37,-0.22,-0.41,-0.19,-0.02,0.16,0.18,tfk,gwg,1.42011236,-0.0252,NO
1_1_9,1,9,SR_tfk_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_4H_Chnl,2CF3,gwg,-1.21,-2.31,-1.1,1.1,-0.29,-1.39,2.23,1.94,-0.28,tfk,gwg,1.42011236,-0.084025,NO
1_1_9,1,9,SR_tfk_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_4H_Chnl,2CH3,gwg,-0.39,-0.48,-0.09,-0.43,-0.46,-0.03,-0.11,-0.05,0.06,tfk,gwg,1.42011236,-0.038125,NO
1_1_9,1,9,SR_tfk_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_4H_Chnl,2NO2,gwg,0.62,-0.12,-0.74,2.45,1.9,-0.55,1.77,1.96,0.19,tfk,gwg,1.42011236,-0.064025,NO
1_1_9,1,9,SR_tfk_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_4H_Chnl,2OH,gwg,,,,,,,,,,tfk,gwg,1.42011236,,NO
1_1_9,1,9,SR_tfk_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_4H_Chnl,4F,gwg,-1.42,-2.9,-1.47,0.87,-0.69,-1.57,2.3,2.2,-0.09,tfk,tfk,1.42011236,-0.02625,YES
1_1_9,1,9,SR_tfk_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_4H_Chnl,2SH,gwg,-0.98,-1.96,-0.97,0.49,-0.84,-1.33,1.44,1.09,-0.36,tfk,gwg,1.42011236,-0.048925,NO
1_1_9,1,9,SR_tfk_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_4H_Chnl,4Br,gwg,-0.41,-1.34,-0.93,4.27,3.02,-1.25,4.69,4.36,-0.33,tfk,gwg,1.42011236,-0.1078,NO
1_1_10,1,10,SR_sty_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-1B_4H_Chnl,4H,gwg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sty,gwg,1.43658117,0.04535,NO
1_1_10,1,10,SR_sty_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-1B_4H_Chnl,2Br,gwg,-0.8,-0.93,-0.13,1.41,1.35,-0.07,2.21,2.28,0.07,sty,tfk,1.43658117,-0.0024,NO
1_1_10,1,10,SR_sty_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-1B_4H_Chnl,2CN,gwg,0.09,-0.09,-0.17,0.62,0.56,-0.06,0.5,0.61,0.11,sty,gwg,1.43658117,-0.0018,NO
1_1_10,1,10,SR_sty_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-1B_4H_Chnl,2F,gwg,-0.73,-0.68,0.05,0.4,0.69,0.29,1.13,1.38,0.24,sty,gwg,1.43658117,0.031775,NO
1_1_10,1,10,SR_sty_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-1B_4H_Chnl,4CN,gwg,1.29,0.45,-0.84,2.27,1.56,-0.71,0.92,1.06,0.13,sty,sur,1.43658117,-0.05205,NO
1_1_10,1,10,SR_sty_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-1B_4H_Chnl,2NH2,gwg,-0.26,-0.44,-0.19,-0.22,-0.29,-0.07,-0.02,0.1,0.12,sty,gwg,1.43658117,0.013375,NO
1_1_10,1,10,SR_sty_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-1B_4H_Chnl,2CF3,gwg,-1.21,-1.69,-0.48,1.1,0.83,-0.27,2.23,2.44,0.22,sty,gwg,1.43658117,-0.0391,NO
1_1_10,1,10,SR_sty_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-1B_4H_Chnl,2CH3,gwg,-0.39,-0.39,0.0,-0.43,-0.26,0.16,-0.11,0.06,0.16,sty,gwg,1.43658117,0.00505,NO
1_1_10,1,10,SR_sty_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-1B_4H_Chnl,2NO2,gwg,0.62,-0.06,-0.68,2.45,2.08,-0.37,1.77,2.08,0.31,sty,gwg,1.43658117,-0.018125,NO
1_1_10,1,10,SR_sty_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-1B_4H_Chnl,2OH,gwg,-0.35,-0.59,-0.25,0.44,0.38,-0.05,0.76,0.95,0.19,sty,gwg,1.43658117,0.024025,NO
1_1_10,1,10,SR_sty_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-1B_4H_Chnl,4F,gwg,-1.42,-1.59,-0.16,0.87,1.12,0.25,2.3,2.71,0.41,sty,tfk,1.43658117,0.019175,NO
1_1_10,1,10,SR_sty_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-1B_4H_Chnl,2SH,gwg,-0.98,-0.68,0.31,0.49,1.08,0.59,1.44,1.72,0.28,sty,gwg,1.43658117,-0.0023,NO
1_1_10,1,10,SR_sty_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-1B_4H_Chnl,4Br,gwg,-0.41,-0.86,-0.45,4.27,3.58,-0.7,4.69,4.44,-0.25,sty,gwg,1.43658117,-0.05025,NO
1_1_11,1,11,SR_hyx_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_3-1B_4H_Chnl,4H,gwg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hyx,gwg,1.476960326,0.0185,NO
1_1_11,1,11,SR_hyx_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_3-1B_4H_Chnl,2Br,gwg,-0.8,-0.93,-0.13,1.41,1.39,-0.02,2.21,2.32,0.11,hyx,tfk,1.476960326,-0.04255,NO
1_1_11,1,11,SR_hyx_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_3-1B_4H_Chnl,2CN,gwg,0.09,-0.08,-0.16,0.62,0.59,-0.03,0.5,0.63,0.13,hyx,gwg,1.476960326,-0.041975,NO
1_1_11,1,11,SR_hyx_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_3-1B_4H_Chnl,2F,gwg,-0.73,-0.59,0.14,0.4,0.61,0.21,1.13,1.2,0.07,hyx,gwg,1.476960326,0.001125,NO
1_1_11,1,11,SR_hyx_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_3-1B_4H_Chnl,4CN,gwg,1.29,0.49,-0.8,2.27,1.6,-0.67,0.92,1.05,0.12,hyx,sur,1.476960326,-0.0998,NO
1_1_11,1,11,SR_hyx_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_3-1B_4H_Chnl,2NH2,gwg,-0.26,-0.37,-0.11,-0.22,-0.26,-0.04,-0.02,0.06,0.08,hyx,gwg,1.476960326,-0.019825,NO
1_1_11,1,11,SR_hyx_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_3-1B_4H_Chnl,2CF3,gwg,-1.21,-1.81,-0.6,1.1,0.73,-0.36,2.23,2.46,0.23,hyx,gwg,1.476960326,-0.084275,NO
1_1_11,1,11,SR_hyx_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_3-1B_4H_Chnl,2CH3,gwg,-0.39,-0.36,0.04,-0.43,-0.28,0.14,-0.11,0.0,0.1,hyx,gwg,1.476960326,-0.0315,NO
1_1_11,1,11,SR_hyx_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_3-1B_4H_Chnl,2NO2,gwg,0.62,0.01,-0.62,2.45,2.14,-0.31,1.77,2.08,0.3,hyx,gwg,1.476960326,-0.058175,NO
1_1_11,1,11,SR_hyx_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_3-1B_4H_Chnl,2OH,gwg,-0.35,-0.56,-0.21,0.44,0.38,-0.06,0.76,0.91,0.15,hyx,gwg,1.476960326,-0.01025,NO
1_1_11,1,11,SR_hyx_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_3-1B_4H_Chnl,4F,gwg,-1.42,-1.52,-0.1,0.87,1.13,0.26,2.3,2.65,0.35,hyx,tfk,1.476960326,-0.016425,NO
1_1_11,1,11,SR_hyx_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_3-1B_4H_Chnl,2SH,gwg,-0.98,-0.59,0.4,0.49,1.12,0.63,1.44,1.68,0.24,hyx,gwg,1.476960326,-0.040175,NO
1_1_11,1,11,SR_hyx_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_3-1B_4H_Chnl,4Br,gwg,-0.41,-1.26,-0.85,4.27,3.2,-1.08,4.69,4.46,-0.23,hyx,gwg,1.476960326,-0.099075,NO
1_1_12,1,12,SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_5-1B_4H_Chnl,4H,gwg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hbk,gwg,1.488137171,0.04195,NO
1_1_12,1,12,SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_5-1B_4H_Chnl,2Br,gwg,-0.8,-0.99,-0.19,1.41,1.35,-0.06,2.21,2.34,0.14,hbk,tfk,1.488137171,-0.01915,NO
1_1_12,1,12,SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_5-1B_4H_Chnl,2CN,gwg,0.09,-0.16,-0.25,0.62,0.51,-0.11,0.5,0.64,0.14,hbk,gwg,1.488137171,-0.016275,NO
1_1_12,1,12,SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_5-1B_4H_Chnl,2F,gwg,-0.73,-0.71,0.02,0.4,0.61,0.2,1.13,1.32,0.19,hbk,gwg,1.488137171,0.0218,NO
1_1_12,1,12,SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_5-1B_4H_Chnl,4CN,gwg,1.29,0.65,-0.64,2.27,1.74,-0.53,0.92,1.04,0.12,hbk,sur,1.488137171,-0.06965,NO
1_1_12,1,12,SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_5-1B_4H_Chnl,2NH2,gwg,-0.26,-0.46,-0.2,-0.22,-0.29,-0.07,-0.02,0.11,0.13,hbk,gwg,1.488137171,0.00335,NO
1_1_12,1,12,SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_5-1B_4H_Chnl,2CF3,gwg,-1.21,-1.75,-0.54,1.1,0.81,-0.29,2.23,2.48,0.26,hbk,gwg,1.488137171,-0.05515,NO
1_1_12,1,12,SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_5-1B_4H_Chnl,2CH3,gwg,-0.39,-0.35,0.04,-0.43,-0.21,0.21,-0.11,0.06,0.17,hbk,gwg,1.488137171,-0.007925,NO
1_1_12,1,12,SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_5-1B_4H_Chnl,2NO2,gwg,0.62,-0.04,-0.67,2.45,2.05,-0.39,1.77,2.04,0.27,hbk,gwg,1.488137171,-0.035375,NO
1_1_12,1,12,SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_5-1B_4H_Chnl,2OH,gwg,-0.35,-0.55,-0.21,0.44,0.37,-0.07,0.76,0.89,0.14,hbk,gwg,1.488137171,0.015,NO
1_1_12,1,12,SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_5-1B_4H_Chnl,4F,gwg,-1.42,-1.56,-0.14,0.87,1.1,0.22,2.3,2.66,0.36,hbk,tfk,1.488137171,0.00605,NO
1_1_12,1,12,SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_5-1B_4H_Chnl,2SH,gwg,-0.98,-0.65,0.33,0.49,1.06,0.58,1.44,1.69,0.24,hbk,gwg,1.488137171,-0.015525,NO
1_1_12,1,12,SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_5-1B_4H_Chnl,4Br,gwg,-0.41,-0.62,-0.2,4.27,3.86,-0.41,4.69,4.48,-0.21,hbk,gwg,1.488137171,-0.0645,NO
1_1_13,1,13,SR_phx_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-1B_4H_Chnl,4H,gwg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phx,gwg,1.499241549,-0.27875,NO
1_1_13,1,13,SR_phx_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-1B_4H_Chnl,2Br,gwg,,,,,,,,,,phx,tfk,1.499241549,,NO
1_1_13,1,13,SR_phx_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-1B_4H_Chnl,2CN,gwg,0.09,1.36,1.27,0.62,1.73,1.11,0.5,0.34,-0.16,phx,gwg,1.499241549,-0.4354,NO
1_1_13,1,13,SR_phx_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-1B_4H_Chnl,2F,gwg,-0.73,-0.29,0.44,0.4,0.96,0.55,1.13,1.25,0.12,phx,gwg,1.499241549,-0.324525,NO
1_1_13,1,13,SR_phx_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-1B_4H_Chnl,4CN,gwg,,,,,,,,,,phx,sur,1.499241549,,NO
1_1_13,1,13,SR_phx_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-1B_4H_Chnl,2NH2,gwg,,,,,,,,,,phx,gwg,1.499241549,,NO
1_1_13,1,13,SR_phx_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-1B_4H_Chnl,2CF3,gwg,,,,,,,,,,phx,gwg,1.499241549,,NO
1_1_13,1,13,SR_phx_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-1B_4H_Chnl,2CH3,gwg,,,,,,,,,,phx,gwg,1.499241549,,NO
1_1_13,1,13,SR_phx_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-1B_4H_Chnl,2NO2,gwg,0.62,2.01,1.39,2.45,3.55,1.11,1.77,1.49,-0.28,phx,gwg,1.499241549,-0.48985,NO
1_1_13,1,13,SR_phx_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-1B_4H_Chnl,2OH,gwg,,,,,,,,,,phx,gwg,1.499241549,,NO
1_1_13,1,13,SR_phx_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-1B_4H_Chnl,4F,gwg,,,,,,,,,,phx,tfk,1.499241549,,NO
1_1_13,1,13,SR_phx_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-1B_4H_Chnl,2SH,gwg,,,,,,,,,,phx,gwg,1.499241549,,NO
1_1_13,1,13,SR_phx_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-1B_4H_Chnl,4Br,gwg,,,,,,,,,,phx,gwg,1.499241549,,NO
1_1_14,1,14,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_5-1B_4H_Chnl,4H,gwg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mfj,gwg,1.778305688,0.035,NO
1_1_14,1,14,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_5-1B_4H_Chnl,2Br,gwg,-0.8,-1.05,-0.26,1.41,1.31,-0.11,2.21,2.36,0.15,mfj,tfk,1.778305688,-0.021575,NO
1_1_14,1,14,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_5-1B_4H_Chnl,2CN,gwg,0.09,-0.3,-0.39,0.62,0.41,-0.21,0.5,0.68,0.17,mfj,gwg,1.778305688,-0.018575,NO
1_1_14,1,14,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_5-1B_4H_Chnl,2F,gwg,-0.73,-0.63,0.1,0.4,0.73,0.33,1.13,1.37,0.23,mfj,gwg,1.778305688,0.015675,NO
1_1_14,1,14,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_5-1B_4H_Chnl,4CN,gwg,1.29,0.4,-0.89,2.27,1.53,-0.74,0.92,1.07,0.15,mfj,sur,1.778305688,-0.068125,NO
1_1_14,1,14,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_5-1B_4H_Chnl,2NH2,gwg,-0.26,-0.49,-0.24,-0.22,-0.29,-0.06,-0.02,0.15,0.17,mfj,gwg,1.778305688,5e-05,NO
1_1_14,1,14,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_5-1B_4H_Chnl,2CF3,gwg,-1.21,-1.89,-0.68,1.1,0.49,-0.6,2.23,2.31,0.08,mfj,gwg,1.778305688,-0.05655,NO
1_1_14,1,14,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_5-1B_4H_Chnl,2CH3,gwg,-0.39,-0.52,-0.13,-0.43,-0.41,0.01,-0.11,0.03,0.14,mfj,gwg,1.778305688,-0.010675,NO
1_1_14,1,14,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_5-1B_4H_Chnl,2NO2,gwg,0.62,-0.12,-0.74,2.45,1.95,-0.5,1.77,2.01,0.24,mfj,gwg,1.778305688,-0.031775,NO
1_1_14,1,14,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_5-1B_4H_Chnl,2OH,gwg,-0.35,-0.58,-0.23,0.44,0.43,-0.01,0.76,0.98,0.22,mfj,gwg,1.778305688,0.008025,NO
1_1_14,1,14,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_5-1B_4H_Chnl,4F,gwg,-1.42,-1.52,-0.1,0.87,1.14,0.26,2.3,2.66,0.36,mfj,tfk,1.778305688,0.000825,NO
1_1_14,1,14,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_5-1B_4H_Chnl,2SH,gwg,-0.98,-0.74,0.24,0.49,0.95,0.46,1.44,1.66,0.22,mfj,gwg,1.778305688,-0.014025,NO
1_1_14,1,14,SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_5-1B_4H_Chnl,4Br,gwg,-0.41,-0.81,-0.4,4.27,3.66,-0.62,4.69,4.47,-0.22,mfj,gwg,1.778305688,-0.0643,NO
1_1_15,1,15,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_5-1B_4H_Chnl,4H,gwg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zmj,gwg,1.778421919,0.050275,NO
1_1_15,1,15,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_5-1B_4H_Chnl,2Br,gwg,-0.8,-1.22,-0.42,1.41,1.11,-0.3,2.21,2.33,0.12,zmj,tfk,1.778421919,-0.00035,NO
1_1_15,1,15,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_5-1B_4H_Chnl,2CN,gwg,0.09,-0.43,-0.52,0.62,0.28,-0.34,0.5,0.68,0.18,zmj,gwg,1.778421919,0.0023,NO
1_1_15,1,15,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_5-1B_4H_Chnl,2F,gwg,-0.73,-0.77,-0.04,0.4,0.5,0.1,1.13,1.26,0.13,zmj,gwg,1.778421919,0.032725,NO
1_1_15,1,15,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_5-1B_4H_Chnl,4CN,gwg,1.29,0.25,-1.04,2.27,1.33,-0.94,0.92,1.03,0.11,zmj,sur,1.778421919,-0.046525,NO
1_1_15,1,15,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_5-1B_4H_Chnl,2NH2,gwg,-0.26,-0.64,-0.38,-0.22,-0.47,-0.24,-0.02,0.12,0.14,zmj,gwg,1.778421919,0.017975,NO
1_1_15,1,15,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_5-1B_4H_Chnl,2CF3,gwg,-1.21,-2.07,-0.87,1.1,0.5,-0.59,2.23,2.5,0.27,zmj,gwg,1.778421919,-0.0333,NO
1_1_15,1,15,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_5-1B_4H_Chnl,2CH3,gwg,-0.39,-0.66,-0.27,-0.43,-0.58,-0.16,-0.11,0.01,0.11,zmj,gwg,1.778421919,0.005825,NO
1_1_15,1,15,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_5-1B_4H_Chnl,2NO2,gwg,0.62,-0.3,-0.92,2.45,1.81,-0.64,1.77,2.06,0.28,zmj,gwg,1.778421919,-0.01655,NO
1_1_15,1,15,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_5-1B_4H_Chnl,2OH,gwg,-0.35,-0.7,-0.36,0.44,0.22,-0.22,0.76,0.89,0.14,zmj,gwg,1.778421919,0.026075,NO
1_1_15,1,15,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_5-1B_4H_Chnl,4F,gwg,-1.42,-1.71,-0.29,0.87,0.96,0.08,2.3,2.67,0.37,zmj,tfk,1.778421919,0.01685,NO
1_1_15,1,15,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_5-1B_4H_Chnl,2SH,gwg,-0.98,-0.88,0.1,0.49,0.82,0.33,1.44,1.67,0.23,zmj,gwg,1.778421919,0.0017,NO
1_1_15,1,15,SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_5-1B_4H_Chnl,4Br,gwg,-0.41,-1.21,-0.8,4.27,3.22,-1.06,4.69,4.43,-0.26,zmj,gwg,1.778421919,-0.04545,NO
1_1_16,1,16,SR_tfb_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_4H_Chnl,4H,gwg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tfb,gwg,1.845157724,0.027325,NO
1_1_16,1,16,SR_tfb_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_4H_Chnl,2Br,gwg,-0.8,-1.37,-0.57,1.41,0.96,-0.45,2.21,2.33,0.12,tfb,tfk,1.845157724,-0.032375,NO
1_1_16,1,16,SR_tfb_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_4H_Chnl,2CN,gwg,0.09,-0.57,-0.65,0.62,0.15,-0.46,0.5,0.69,0.19,tfb,gwg,1.845157724,-0.028425,NO
1_1_16,1,16,SR_tfb_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_4H_Chnl,2F,gwg,-0.73,-0.92,-0.19,0.4,0.45,0.05,1.13,1.37,0.24,tfb,gwg,1.845157724,0.011025,NO
1_1_16,1,16,SR_tfb_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_4H_Chnl,4CN,gwg,1.29,0.04,-1.25,2.27,1.15,-1.12,0.92,1.05,0.13,tfb,sur,1.845157724,-0.083625,NO
1_1_16,1,16,SR_tfb_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_4H_Chnl,2NH2,gwg,-0.26,-0.76,-0.5,-0.22,-0.55,-0.32,-0.02,0.16,0.18,tfb,gwg,1.845157724,-0.008475,NO
1_1_16,1,16,SR_tfb_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_4H_Chnl,2CF3,gwg,-1.21,-2.23,-1.02,1.1,0.38,-0.72,2.23,2.53,0.3,tfb,gwg,1.845157724,-0.0721,NO
1_1_16,1,16,SR_tfb_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_4H_Chnl,2CH3,gwg,-0.39,-0.78,-0.38,-0.43,-0.71,-0.29,-0.11,-0.01,0.1,tfb,gwg,1.845157724,-0.021775,NO
1_1_16,1,16,SR_tfb_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_4H_Chnl,2NO2,gwg,0.62,-0.4,-1.02,2.45,1.67,-0.78,1.77,2.01,0.24,tfb,gwg,1.845157724,-0.044825,NO
1_1_16,1,16,SR_tfb_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_4H_Chnl,2OH,gwg,-0.35,-0.83,-0.48,0.44,0.16,-0.28,0.76,0.95,0.2,tfb,gwg,1.845157724,0.000675,NO
1_1_16,1,16,SR_tfb_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_4H_Chnl,4F,gwg,-1.42,-1.85,-0.43,0.87,0.86,-0.01,2.3,2.72,0.42,tfb,tfk,1.845157724,-0.00465,NO
1_1_16,1,16,SR_tfb_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_4H_Chnl,2SH,gwg,-0.98,-1.06,-0.07,0.49,0.68,0.19,1.44,1.71,0.27,tfb,gwg,1.845157724,-0.028125,NO
1_1_16,1,16,SR_tfb_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_4H_Chnl,4Br,gwg,-0.41,-1.54,-1.12,4.27,3.0,-1.27,4.69,4.54,-0.15,tfb,gwg,1.845157724,-0.0833,NO
1_1_17,1,17,SR_lqm_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_4H_Chnl,4H,gwg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lqm,gwg,1.858807522,0.067375,NO
