MOF_name,fun,delta_FE,delta_dLM_FE,delta_POTE,delta_vdw,delta_ebond,delta_eang,delta_edihe,delta_eimp,delta_entropy,parent_VF,parent_Hs_frac,parent_SA_vol,parent_SA_gra,parent_inv_dens,parent_dens_atoms_UC,total_fun_mass,fun_rotations,fun_Ks_CX,fun_equiDist_CX,fun_Ks_extra,fun_equiDist_extra,fun_height,fun_EleDiff_CX,fun_EleDiff_Xres,fun_eps_eff,fun_sig_eff,hs_per_fun
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-2B_2F_Chnl_1-ntn_edge,2F,-0.8273677599999978,-0.8273677580000001,0.4919999999999991,-0.1050000000000004,-0.0660000000000002,-0.0049999999999998,0.669,0.0,1.319367759999997,0.86735,0.3384615384615385,1379.98,5835.39,4.228580127,0.015271829,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-2B_2NH2_Chnl_1-ntn_edge,2NH2,-0.913085289999998,-0.947460282,-0.7670000000000012,-0.7930000000000001,-0.2380000000000004,0.1679999999999999,0.1259999999999999,-0.0289999999999999,0.1460852899999967,0.86735,0.3384615384615385,1379.98,5835.39,4.228580127,0.015271829,34.05968,2.0,2344.16520312,1.42319,2208.74933184,1.04442,1.7385,0.49,-1.68,0.656888,6.182,6.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-2B_2NO2_Chnl_1-ntn_edge,2NO2,-0.5679871699999985,-0.602362163,1.4339999999999993,-0.1550000000000002,-0.0770000000000004,0.1859999999999999,1.4680000000000004,0.0139999999999999,2.001987169999998,0.86735,0.3384615384615385,1379.98,5835.39,4.228580127,0.015271829,94.02568,2.0,2349.09512664,1.4222,4052.91783224,1.26107,2.0518,0.49,0.8,0.790776,7.496,2.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-2B_2OH_Chnl_1-ntn_edge,2OH,-0.8237626200000001,-0.8428598350000001,0.1039999999999992,-0.4300000000000001,-0.1440000000000001,0.01,0.685,-0.015,0.9277626199999992,0.86735,0.3384615384615385,1379.98,5835.39,4.228580127,0.015271829,36.02968,1.0,2395.17435544,1.36631,2342.81619784,0.99025,1.6062,0.89,-1.24,0.435136,3.066,4.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-2B_2SH_Chnl_1-ntn_edge,2SH,-1.2165781699999982,-1.235675386,0.4559999999999995,-0.5210000000000004,-0.0770000000000004,0.141,0.9289999999999998,-0.016,1.6725781699999978,0.86735,0.3384615384615385,1379.98,5835.39,4.228580127,0.015271829,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-2B_4Br_Chnl_1-ntn_edge,4Br,-1.6389543499999988,-1.638954346,2.889999999999999,0.8540000000000001,0.4009999999999998,-0.1159999999999998,1.7609999999999997,-0.009,4.528954349999998,0.86735,0.3384615384615385,1379.98,5835.39,4.228580127,0.015271829,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-2B_4CN_Chnl_1-ntn_edge,4CN,-0.2735427699999988,-0.307917765,0.8809999999999985,0.1699999999999999,0.1429999999999998,0.1440000000000001,0.4620000000000002,-0.036,1.1545427699999973,0.86735,0.3384615384615385,1379.98,5835.39,4.228580127,0.015271829,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-2B_4F_Chnl_1-ntn_edge,4F,-1.8009502499999996,-1.800950249,0.7859999999999996,0.0839999999999996,-0.036,-0.0209999999999999,0.7650000000000001,-0.004,2.5869502499999992,0.86735,0.3384615384615385,1379.98,5835.39,4.228580127,0.015271829,75.992,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,0.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-1B_4H_Chnl,4H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8664,0.3111111111111111,1398.95,5282.68,3.776178356,0.015807955,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-1B_2Br_Chnl,2Br,-0.6909156299999992,-0.6909156350000005,1.012999999999998,-0.3029999999999999,-0.024,0.076,1.2510000000000003,0.014,1.7039156299999971,0.8664,0.3111111111111111,1398.95,5282.68,3.776178356,0.015807955,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-1B_2CF3_Chnl,2CF3,-3.260120539999999,-3.313691972,-1.5690000000000026,-1.5870000000000002,-0.1949999999999998,0.3239999999999998,-0.0490000000000003,-0.0609999999999999,1.6911205399999965,0.8664,0.3111111111111111,1398.95,5282.68,3.776178356,0.015807955,140.02768,3.0,1547.84544496,1.486,1747.93181432,1.38152,1.9944,0.0,4.29,1.06692,11.061,2.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-1B_2CH3_Chnl,2CH3,-1.2344754699999996,-1.288046907,-2.508000000000001,-2.4730000000000003,-0.3250000000000002,0.254,0.0999999999999996,-0.0629999999999999,-1.273524530000001,0.8664,0.3111111111111111,1398.95,5282.68,3.776178356,0.015807955,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-1B_2CN_Chnl,2CN,-0.4995425699999991,-0.5203759110000004,0.036999999999999,-0.3570000000000002,-0.0990000000000002,0.1089999999999999,0.4009999999999998,-0.0159999999999999,0.5365425699999982,0.8664,0.3111111111111111,1398.95,5282.68,3.776178356,0.015807955,54.05168,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,2.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-1B_2F_Chnl,2F,-0.3605852699999978,-0.3605852790000003,0.5299999999999976,0.1600000000000001,0.0129999999999999,0.002,0.3549999999999995,0.0,0.8905852699999954,0.8664,0.3111111111111111,1398.95,5282.68,3.776178356,0.015807955,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-1B_2NH2_Chnl,2NH2,-1.0084236599999985,-1.046885207,-0.8600000000000012,-0.5270000000000001,-0.2389999999999998,0.056,-0.1150000000000002,-0.0349999999999999,0.148423659999997,0.8664,0.3111111111111111,1398.95,5282.68,3.776178356,0.015807955,34.05968,2.0,2344.16520312,1.42319,2208.74933184,1.04442,1.7385,0.49,-1.68,0.656888,6.182,6.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-1B_2NO2_Chnl,2NO2,-0.6921530499999982,-0.7306145969999998,0.8559999999999981,-0.2780000000000004,-0.1819999999999999,0.0289999999999999,1.279,0.009,1.5481530499999965,0.8664,0.3111111111111111,1398.95,5282.68,3.776178356,0.015807955,94.02568,2.0,2349.09512664,1.4222,4052.91783224,1.26107,2.0518,0.49,0.8,0.790776,7.496,2.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-1B_2OH_Chnl,2OH,-0.7325294400000004,-0.7533627880000004,-0.0450000000000017,-0.1479999999999997,-0.1110000000000002,-0.0309999999999999,0.2599999999999998,-0.0139999999999999,0.6875294399999987,0.8664,0.3111111111111111,1398.95,5282.68,3.776178356,0.015807955,36.02968,1.0,2395.17435544,1.36631,2342.81619784,0.99025,1.6062,0.89,-1.24,0.435136,3.066,4.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-1B_2SH_Chnl,2SH,-0.8300814099999982,-0.850914757,0.4539999999999971,-0.4880000000000004,-0.1230000000000002,0.0529999999999999,1.024,-0.0109999999999999,1.284081409999995,0.8664,0.3111111111111111,1398.95,5282.68,3.776178356,0.015807955,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-1B_4Br_Chnl,4Br,-2.05478248,-2.0547824830000003,0.974999999999998,-0.9380000000000002,0.221,-0.068,1.766,-0.005,3.029782479999998,0.8664,0.3111111111111111,1398.95,5282.68,3.776178356,0.015807955,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-1B_4CN_Chnl,4CN,-0.3254979599999998,-0.3639595060000005,0.4859999999999971,0.016,0.0110000000000001,0.012,0.4790000000000001,-0.0319999999999999,0.811497959999997,0.8664,0.3111111111111111,1398.95,5282.68,3.776178356,0.015807955,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-1B_4F_Chnl,4F,-1.030973079999999,-1.03097308,0.8609999999999971,0.1769999999999996,-0.0009999999999998,-0.0270000000000001,0.7039999999999997,0.008,1.891973079999996,0.8664,0.3111111111111111,1398.95,5282.68,3.776178356,0.015807955,75.992,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,0.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-2B_4H_Chnl,4H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.919325,0.3384615384615385,903.436,6176.08,6.836204539,0.009446379,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-2B_2Br_Chnl,2Br,-1.2868786100000025,-1.2868786120000002,1.0620000000000012,-0.3239999999999998,0.0089999999999998,0.1300000000000001,1.2359999999999998,0.009,2.3488786100000034,0.919325,0.3384615384615385,903.436,6176.08,6.836204539,0.009446379,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-2B_2CF3_Chnl,2CF3,-2.9739965700000006,-3.020871576,-0.4450000000000003,-0.5920000000000005,-0.1009999999999999,0.486,-0.1840000000000001,-0.0539999999999999,2.5289965700000003,0.919325,0.3384615384615385,903.436,6176.08,6.836204539,0.009446379,140.02768,3.0,1547.84544496,1.486,1747.93181432,1.38152,1.9944,0.0,4.29,1.06692,11.061,2.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-2B_2CH3_Chnl,2CH3,-1.53277267,-1.579647672,-1.4719999999999995,-1.1110000000000002,-0.2549999999999999,0.282,-0.3330000000000002,-0.0559999999999999,0.0607726700000004,0.919325,0.3384615384615385,903.436,6176.08,6.836204539,0.009446379,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-2B_2CN_Chnl,2CN,-0.7778753900000019,-0.7969726100000001,-0.0510000000000001,-0.4770000000000003,-0.0870000000000001,0.1820000000000001,0.3479999999999998,-0.019,0.7268753900000018,0.919325,0.3384615384615385,903.436,6176.08,6.836204539,0.009446379,54.05168,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,2.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-2B_2F_Chnl,2F,-0.8987324000000001,-0.8987324050000001,0.4939999999999998,0.008,-0.0099999999999997,0.004,0.4870000000000001,0.003,1.3927324,0.919325,0.3384615384615385,903.436,6176.08,6.836204539,0.009446379,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-2B_2NH2_Chnl,2NH2,-1.2474242400000009,-1.2817992450000002,-1.0199999999999996,-0.77,-0.2320000000000002,0.1420000000000001,-0.1189999999999997,-0.041,0.2274242400000012,0.919325,0.3384615384615385,903.436,6176.08,6.836204539,0.009446379,34.05968,2.0,2344.16520312,1.42319,2208.74933184,1.04442,1.7385,0.49,-1.68,0.656888,6.182,6.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-2B_2NO2_Chnl,2NO2,-0.8353938800000016,-0.8697688830000003,1.2560000000000002,-0.2830000000000003,-0.1080000000000001,0.1540000000000001,1.4850000000000003,0.007,2.091393880000002,0.919325,0.3384615384615385,903.436,6176.08,6.836204539,0.009446379,94.02568,2.0,2349.09512664,1.4222,4052.91783224,1.26107,2.0518,0.49,0.8,0.790776,7.496,2.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-2B_2OH_Chnl,2OH,-1.0193423500000025,-1.038439576,-0.0629999999999988,-0.3730000000000002,-0.1179999999999998,-0.006,0.4530000000000003,-0.021,0.9563423500000034,0.919325,0.3384615384615385,903.436,6176.08,6.836204539,0.009446379,36.02968,1.0,2395.17435544,1.36631,2342.81619784,0.99025,1.6062,0.89,-1.24,0.435136,3.066,4.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-2B_2SH_Chnl,2SH,-1.2502590300000025,-1.269356251,0.4850000000000012,-0.5120000000000005,-0.0769999999999999,0.1380000000000001,0.9500000000000002,-0.017,1.7352590300000037,0.919325,0.3384615384615385,903.436,6176.08,6.836204539,0.009446379,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-2B_4Br_Chnl,4Br,-1.985182100000003,-1.985182103,1.612,-0.746,0.3370000000000002,-0.1169999999999999,2.123,0.0149999999999999,3.597182100000003,0.919325,0.3384615384615385,903.436,6176.08,6.836204539,0.009446379,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-2B_4CN_Chnl,4CN,-0.875703080000001,-0.910078083,0.3520000000000003,-0.0890000000000004,0.0510000000000001,0.064,0.359,-0.033,1.2277030800000013,0.919325,0.3384615384615385,903.436,6176.08,6.836204539,0.009446379,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-2B_4F_Chnl,4F,-1.6935433700000004,-1.69354337,0.9500000000000012,0.1109999999999997,-0.0089999999999998,-0.0149999999999999,0.859,0.003,2.6435433700000015,0.919325,0.3384615384615385,903.436,6176.08,6.836204539,0.009446379,75.992,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,0.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_4H_Chnl,4H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90465,0.3384615384615385,1074.64,6118.02,5.693074944,0.011343499,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_2Br_Chnl,2Br,-1.1692760399999995,-1.169276038,1.113999999999999,0.1019999999999998,0.0350000000000001,0.149,0.8319999999999999,-0.004,2.2832760399999987,0.90465,0.3384615384615385,1074.64,6118.02,5.693074944,0.011343499,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_2CF3_Chnl,2CF3,-1.6325262999999983,-1.6794013039999998,0.7690000000000001,0.2839999999999998,-0.02,0.508,0.0380000000000002,-0.04,2.4015262999999987,0.90465,0.3384615384615385,1074.64,6118.02,5.693074944,0.011343499,140.02768,3.0,1547.84544496,1.486,1747.93181432,1.38152,1.9944,0.0,4.29,1.06692,11.061,2.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_2CH3_Chnl,2CH3,-0.6503684499999984,-0.697243454,-0.6159999999999997,-0.5349999999999999,-0.1979999999999999,0.3329999999999999,-0.1739999999999999,-0.042,0.0343684499999987,0.90465,0.3384615384615385,1074.64,6118.02,5.693074944,0.011343499,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_2CN_Chnl,2CN,-0.1743653999999992,-0.1934626179999999,0.504999999999999,0.1499999999999999,-0.0629999999999997,0.2039999999999999,0.2330000000000005,-0.018,0.6793653999999982,0.90465,0.3384615384615385,1074.64,6118.02,5.693074944,0.011343499,54.05168,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,2.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_2F_Chnl,2F,-0.8567663000000003,-0.856766299,0.4290000000000002,0.2370000000000001,0.0250000000000003,0.0309999999999999,0.1420000000000003,-0.005,1.2857663000000006,0.90465,0.3384615384615385,1074.64,6118.02,5.693074944,0.011343499,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_2NH2_Chnl,2NH2,-0.5176884899999976,-0.5520634959999999,-0.4499999999999993,-0.375,-0.1189999999999997,0.2299999999999999,-0.1559999999999997,-0.031,0.0676884899999983,0.90465,0.3384615384615385,1074.64,6118.02,5.693074944,0.011343499,34.05968,2.0,2344.16520312,1.42319,2208.74933184,1.04442,1.7385,0.49,-1.68,0.656888,6.182,6.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_2NO2_Chnl,2NO2,-0.0604734399999991,-0.0948484439999999,1.7620000000000005,0.3799999999999999,-0.0289999999999999,0.2019999999999999,1.1960000000000006,0.0119999999999999,1.8224734399999996,0.90465,0.3384615384615385,1074.64,6118.02,5.693074944,0.011343499,94.02568,2.0,2349.09512664,1.4222,4052.91783224,1.26107,2.0518,0.49,0.8,0.790776,7.496,2.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_2OH_Chnl,2OH,-0.6669056199999979,-0.6860028469999999,0.2200000000000006,0.0409999999999999,-0.036,0.0589999999999999,0.1720000000000006,-0.018,0.8869056199999985,0.90465,0.3384615384615385,1074.64,6118.02,5.693074944,0.011343499,36.02968,1.0,2395.17435544,1.36631,2342.81619784,0.99025,1.6062,0.89,-1.24,0.435136,3.066,4.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_2SH_Chnl,2SH,-1.0630423899999997,-1.082139616,0.5109999999999992,-0.2949999999999999,-0.004,0.2059999999999999,0.6240000000000006,-0.02,1.574042389999999,0.90465,0.3384615384615385,1074.64,6118.02,5.693074944,0.011343499,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_4Br_Chnl,4Br,-0.7095242699999993,-0.709524268,4.048,2.041,0.4290000000000002,-0.1280000000000001,1.7170000000000003,-0.011,4.757524269999999,0.90465,0.3384615384615385,1074.64,6118.02,5.693074944,0.011343499,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_4CN_Chnl,4CN,1.0400378000000003,1.0056628,2.4879999999999995,1.7950000000000004,0.145,0.098,0.4850000000000003,-0.036,1.4479621999999992,0.90465,0.3384615384615385,1074.64,6118.02,5.693074944,0.011343499,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_4F_Chnl,4F,-1.786278339999999,-1.786278342,0.8780000000000001,0.472,0.0670000000000001,0.02,0.33,-0.011,2.664278339999999,0.90465,0.3384615384615385,1074.64,6118.02,5.693074944,0.011343499,75.992,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,0.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4H_Chnl,4H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.950175,0.3619047619047619,590.862,7040.86,11.91626678,0.005827822,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_2Br_Chnl,2Br,-1.290659520000002,-1.290659525,1.629999999999999,0.0719999999999996,-0.0139999999999997,0.135,1.431,0.005,2.920659520000001,0.950175,0.3619047619047619,590.862,7040.86,11.91626678,0.005827822,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_2CF3_Chnl,2CF3,-1.255470410000001,-1.28887123,2.1079999999999988,1.0959999999999996,-0.0329999999999999,0.6339999999999999,0.4479999999999999,-0.038,3.3634704099999997,0.950175,0.3619047619047619,590.862,7040.86,11.91626678,0.005827822,140.02768,3.0,1547.84544496,1.486,1747.93181432,1.38152,1.9944,0.0,4.29,1.06692,11.061,2.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_2CH3_Chnl,2CH3,-0.4125748700000002,-0.445975686,-0.3900000000000005,-0.8870000000000002,-0.2349999999999998,0.4289999999999998,0.3369999999999997,-0.034,0.0225748699999996,0.950175,0.3619047619047619,590.862,7040.86,11.91626678,0.005827822,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_2CN_Chnl,2CN,0.048843889999997,0.034741319,0.843,-0.0780000000000002,-0.0769999999999999,0.2529999999999999,0.7530000000000001,-0.0089999999999999,0.794156110000003,0.950175,0.3619047619047619,590.862,7040.86,11.91626678,0.005827822,54.05168,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,2.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_2F_Chnl,2F,-0.791551710000002,-0.7915517129999999,0.798,-0.0180000000000002,-0.0429999999999997,-0.0030000000000001,0.8600000000000003,0.001,1.589551710000002,0.950175,0.3619047619047619,590.862,7040.86,11.91626678,0.005827822,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_2NH2_Chnl,2NH2,-0.4173890600000014,-0.442275946,-0.354000000000001,-0.6960000000000002,-0.1849999999999996,0.2219999999999999,0.3279999999999998,-0.0249999999999999,0.0633890600000004,0.950175,0.3619047619047619,590.862,7040.86,11.91626678,0.005827822,34.05968,2.0,2344.16520312,1.42319,2208.74933184,1.04442,1.7385,0.49,-1.68,0.656888,6.182,6.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_2NO2_Chnl,2NO2,0.1553492900000002,0.1304624,2.4989999999999988,0.4489999999999998,-0.0659999999999998,0.2299999999999999,1.861,0.025,2.3436507099999986,0.950175,0.3619047619047619,590.862,7040.86,11.91626678,0.005827822,94.02568,2.0,2349.09512664,1.4222,4052.91783224,1.26107,2.0518,0.49,0.8,0.790776,7.496,2.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_2OH_Chnl,2OH,-0.518921480000003,-0.53302405,0.548,-0.217,-0.1049999999999999,0.046,0.8360000000000003,-0.0139999999999999,1.066921480000003,0.950175,0.3619047619047619,590.862,7040.86,11.91626678,0.005827822,36.02968,1.0,2395.17435544,1.36631,2342.81619784,0.99025,1.6062,0.89,-1.24,0.435136,3.066,4.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_2SH_Chnl,2SH,-0.9851265600000012,-0.999229137,1.0009999999999994,-0.4600000000000004,-0.0779999999999998,0.2009999999999998,1.3469999999999995,-0.0109999999999999,1.9861265600000009,0.950175,0.3619047619047619,590.862,7040.86,11.91626678,0.005827822,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4Br_Chnl,4Br,-1.049452630000001,-1.049452637,5.129999999999999,2.732,0.4519999999999999,-0.2259999999999999,2.1799999999999997,-0.008,6.17945263,0.950175,0.3619047619047619,590.862,7040.86,11.91626678,0.005827822,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4CN_Chnl,4CN,0.7959366299999999,0.771049745,2.126999999999999,1.0909999999999995,0.189,0.1339999999999999,0.7430000000000003,-0.031,1.331063369999999,0.950175,0.3619047619047619,590.862,7040.86,11.91626678,0.005827822,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_nox_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4F_Chnl,4F,-1.8147882400000024,-1.814788243,1.6099999999999994,0.6449999999999996,-0.0869999999999997,-0.0630000000000001,1.1159999999999997,-0.002,3.4247882400000016,0.950175,0.3619047619047619,590.862,7040.86,11.91626678,0.005827822,75.992,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,0.0
SR_ntt_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-3c_B_Ch_2-1B_4H_Chnl,4H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.863475,0.3265306122448979,1346.22,5734.5,4.25970574,0.014432644,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_ntt_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-3c_B_Ch_2-1B_2Br_Chnl,2Br,-1.2299874699999975,-1.229987467,1.2110000000000003,-0.5960000000000001,-0.072,0.1149999999999999,1.759,0.006,2.440987469999998,0.863475,0.3265306122448979,1346.22,5734.5,4.25970574,0.014432644,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
