MOF_name,fun,delta_FE,delta_dLM_FE,delta_vdw,delta_ebond,delta_eang,delta_edihe,delta_eimp,parent_VF,parent_Hs_frac,parent_SA_vol,parent_SA_gra,parent_inv_dens,parent_dens_atoms_UC,total_fun_mass,fun_rotations,fun_Ks_CX,fun_equiDist_CX,fun_Ks_extra,fun_equiDist_extra,fun_height,fun_EleDiff_CX,fun_EleDiff_Xres,fun_eps_eff,fun_sig_eff,hs_per_fun
SR_yac_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-3c_B_Ch_v6-3c_B_Ch_v7-3c_B_Ch_v8-3c_B_Ch_4-ntn_edge_2-1B_2SH_Chnl_1-ntn_edge,2SH,-0.5203896899999982,-0.5606827189999999,-0.221,0.1120000000000001,0.286,0.3799999999999999,-0.0489999999999999,0.572975,0.2439024390243902,2074.28,2439.55,1.176091472,0.034827636,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_fof_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-1B_4Br_Chnl,4Br,-0.6158740000000016,-0.615874005,0.657,0.3680000000000003,-0.0909999999999999,2.5050000000000003,0.002,0.821075,0.3055555555555556,1865.66,5186.34,2.779893586,0.017671507,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_yao_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_v5-3c_B_Ch_2-1B_2SH_Chnl_1-ntn_edge_1-1B_2SH_Chnl,2SH,-0.8229169899999995,-0.8624650110000001,-0.5850000000000004,-0.145,0.1139999999999998,1.3100000000000005,-0.018,0.8309,0.2950819672131147,1750.59,5087.05,2.905895481,0.016138055,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_gee_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-2B_4CN_Chnl_1-ntn_edge,4CN,0.0013959499999991,-0.060113839,0.3639999999999999,0.1539999999999999,0.165,0.6309999999999998,-0.0229999999999999,0.848925,0.3193277310924369,1225.4,4476.57,3.653141519,0.016163354,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_3-1B_2SH_Chnl_1-ntn_edge_1-1B_2SH_Chnl,2SH,-0.5353609100000014,-0.5680636189999999,-0.7669999999999999,-0.0699999999999998,0.2389999999999998,1.508,-0.0099999999999999,0.714475,0.3009708737864077,2356.19,4375.81,1.857161959,0.030376386,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_fof_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-2B_4Br_Chnl_1-ntn_edge,4Br,-1.062211989999998,-1.0622119959999998,0.5269999999999997,0.294,-0.0879999999999998,0.8209999999999997,0.003,0.743825,0.2692307692307692,2517.83,4425.03,1.757475422,0.025296234,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_tru_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-4c_Cu_1_Ch_1-ntn_edge_1-1B_2NH2_Chnl_1-ntn_edge_1-1B_2NH2_Chnl,2NH2,-0.4708374000000006,-0.521180652,-0.5699999999999998,-0.2479999999999997,0.1129999999999999,0.314,-0.021,0.81575,0.3076923076923077,1806.21,5253.01,2.908312539,0.019995024,34.05968,2.0,2344.16520312,1.42319,2208.74933184,1.04442,1.7385,0.49,-1.68,0.656888,6.182,6.0
SR_iab_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-1B_2F_Chnl,2F,-0.3197808199999983,-0.319780819,0.1310000000000002,0.0449999999999999,0.014,0.0220000000000002,0.002,0.59795,0.2372881355932203,2649.61,3094.49,1.167905035,0.040184691,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-ntn_edge_1-1B_4H_Chnl_2-ntn_edge_1-1B_4H_Chnl,4H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.547475,0.2840909090909091,2588.63,3029.85,1.170444863,0.045977978,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_hof_v1-4c_Cu_1_Ch_v2-3c_B_Ch_1-ntn_edge_1-1B_2CF3_Chnl,2CF3,-1.947379579999998,-2.00095101,-0.7980000000000005,-0.221,0.3389999999999999,0.9059999999999996,-0.022,0.788675,0.3111111111111111,2234.18,5157.41,2.308413243,0.02586138,140.02768,3.0,1547.84544496,1.486,1747.93181432,1.38152,1.9944,0.0,4.29,1.06692,11.061,2.0
SR_yac_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-3c_B_Ch_v6-3c_B_Ch_v7-3c_B_Ch_v8-3c_B_Ch_6-2B_2SH_Chnl_1-ntn_edge,2SH,-0.9722434399999996,-1.002582291,-0.5110000000000001,-0.0750000000000001,0.189,1.459,-0.0109999999999999,0.91045,0.3333333333333333,963.35,6174.42,6.409311448,0.008159231,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_stu_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-1B_4F_Chnl_1-ntn_edge,4F,-0.5438984100000006,-0.543898411,-0.0669999999999997,-0.0219999999999997,-0.016,0.4049999999999998,-0.003,0.7317,0.238095238095238,2201.44,3663.63,1.664195337,0.02870827,75.992,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,0.0
SR_yac_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-3c_B_Ch_v6-3c_B_Ch_v7-3c_B_Ch_v8-3c_B_Ch_4-ntn_edge_2-1B_2F_Chnl_1-ntn_edge,2F,-0.3747502999999987,-0.374750294,0.1389999999999998,0.0579999999999998,0.0729999999999999,0.1879999999999997,-0.001,0.572975,0.2439024390243902,2074.28,2439.55,1.176091472,0.034827636,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_fof_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-2B_4CN_Chnl_1-ntn_edge,4CN,0.0559344800000012,-0.0047551769999999,0.2019999999999999,0.044,0.0630000000000001,0.2219999999999999,-0.017,0.743825,0.2692307692307692,2517.83,4425.03,1.757475422,0.025296234,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_tfe_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1-ntn_edge_1-2B_2NH2_Chnl,2NH2,-0.6687598900000005,-0.6939315210000001,-0.5839999999999996,-0.1579999999999999,0.171,0.1319999999999996,-0.019,0.862975,0.3376623376623376,1515.42,6022.04,3.973836262,0.016522276,34.05968,2.0,2344.16520312,1.42319,2208.74933184,1.04442,1.7385,0.49,-1.68,0.656888,6.182,6.0
SR_yac_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-3c_B_Ch_v6-3c_B_Ch_v7-3c_B_Ch_v8-3c_B_Ch_1-1B_2SH_Chnl_3-ntn_edge_1-1B_2SH_Chnl_1-ntn_edge_1-1B_2SH_Chnl,2SH,-0.09013646,-0.128773626,-0.4139999999999997,-0.0489999999999994,0.3940000000000001,0.9369999999999994,-0.0509999999999999,0.6287,0.2337662337662337,2395.74,2916.94,1.217550751,0.032969339,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-ntn_edge_4-1B_2F_Chnl,2F,-0.745401900000001,-0.7454019010000001,0.008,-0.004,0.012,0.4899999999999997,0.004,0.835725,0.3135593220338983,1721.28,5472.7,3.179437939,0.018405898,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_1-ntn_edge_4-1B_2F_Chnl,2F,-0.6345909700000014,-0.6345909619999999,0.1049999999999999,0.0,0.026,0.3969999999999998,-0.003,0.841425,0.3009708737864077,1520.58,4985.73,3.278828278,0.017220769,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_hbk_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_1-ntn_edge_1-1B_4F_Chnl_3-ntn_edge,4F,-0.1215008100000005,-0.1215008079999999,-0.0089999999999998,-0.0100000000000006,0.04,0.447,0.004,0.7258,0.2241379310344827,2203.0,3501.85,1.589582512,0.029028707,75.992,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,0.0
SR_lil_v1-4c_Cu_1_Ch_v2-3c_B_Ch_1-2B_2CH3_Chnl_1-ntn_edge,2CH3,-0.7749737900000007,-0.8357332749999999,-1.1789999999999998,-0.2790000000000003,0.349,0.4290000000000002,-0.032,0.9086,0.3392857142857143,1052.8,6269.93,5.955465032,0.010663295,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
SR_sur_v1-4c_Cu_1_Ch_v2-3c_B_Ch_1-2B_4CN_Chnl_1-ntn_edge,4CN,0.527418560000001,0.482348134,0.7809999999999997,0.0809999999999999,0.1029999999999999,0.8290000000000002,-0.0289999999999999,0.9091,0.3392857142857143,1063.64,6324.05,5.945692049,0.010680794,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_fjh_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_2-1B_4Br_Chnl,4Br,-0.3233983800000004,-0.323398388,0.9340000000000002,0.4689999999999998,-0.066,2.7010000000000005,0.005,0.836875,0.303030303030303,1792.14,5367.94,2.995276449,0.018751923,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_yac_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-3c_B_Ch_v6-3c_B_Ch_v7-3c_B_Ch_v8-3c_B_Ch_2-1B_4Br_Chnl_2-ntn_edge_2-1B_4Br_Chnl_1-ntn_edge,4Br,-0.2088818100000011,-0.208881807,-0.2339999999999999,0.1570000000000004,0.2769999999999999,2.947,-0.015,0.75145,0.2608695652173913,2052.71,3889.95,1.895030472,0.022741478,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_yao_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_v5-3c_B_Ch_1-ntn_edge_3-1B_2NH2_Chnl,2NH2,-0.7487051300000012,-0.8256282039999996,-0.3519999999999998,-0.2310000000000003,-0.2999999999999998,0.1680000000000001,-0.013,0.622375,0.2608695652173913,2492.8,3186.0,1.278084305,0.033711646,34.05968,2.0,2344.16520312,1.42319,2208.74933184,1.04442,1.7385,0.49,-1.68,0.656888,6.182,6.0
SR_yac_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-3c_B_Ch_v6-3c_B_Ch_v7-3c_B_Ch_v8-3c_B_Ch_4-ntn_edge_2-1B_2CH3_Chnl_1-ntn_edge,2CH3,-0.6859856700000009,-0.7917548930000002,-0.3580000000000001,-0.1749999999999998,0.2720000000000002,-0.4359999999999999,-0.1019999999999999,0.572975,0.2439024390243902,2074.28,2439.55,1.176091472,0.034827636,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
SR_yao_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_v5-3c_B_Ch_3-ntn_edge_1-1B_4CN_Chnl,4CN,0.6417644700000018,0.5928212039999998,-0.1219999999999998,0.064,0.1579999999999999,0.7320000000000002,-0.0339999999999999,0.620525,0.1935483870967742,2478.02,2681.72,1.08220072,0.033829053,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_1-1B_2CH3_Chnl_1-ntn_edge_1-1B_2CH3_Chnl_1-ntn_edge_1-1B_2CH3_Chnl,2CH3,-0.6111545400000011,-0.694522954,-1.048,-0.3759999999999999,0.2139999999999999,0.6319999999999997,-0.035,0.814425,0.2959183673469387,1865.51,5038.26,2.700746486,0.020606402,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-ntn_edge_4-1B_4CN_Chnl,4CN,0.2329941499999996,0.1768068609999999,0.0919999999999996,0.096,0.1160000000000001,1.0889999999999995,-0.0369999999999999,0.835725,0.3135593220338983,1721.28,5472.7,3.179437939,0.018405898,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_1-ntn_edge_2-1B_2OH_Chnl_2-ntn_edge,2OH,-0.5321181899999985,-0.5635467639999998,-0.3809999999999998,-0.1480000000000001,-0.0449999999999999,0.5590000000000002,-0.0129999999999999,0.68625,0.2602739726027397,2276.47,3462.29,1.520898669,0.033207338,36.02968,1.0,2395.17435544,1.36631,2342.81619784,0.99025,1.6062,0.89,-1.24,0.435136,3.066,4.0
SR_yac_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-3c_B_Ch_v6-3c_B_Ch_v7-3c_B_Ch_v8-3c_B_Ch_3-1B_2Br_Chnl_1-ntn_edge_1-1B_2Br_Chnl_1-ntn_edge_1-1B_2Br_Chnl,2Br,-0.99886858,-0.998868579,-0.5,0.0019999999999997,0.175,1.3410000000000002,0.007,0.7741,0.2745098039215686,1983.45,4342.93,2.189578046,0.020404201,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
SR_maw_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-1B_2F_Chnl,2F,-0.8629870699999991,-0.86298707,0.2160000000000002,0.0609999999999999,0.0350000000000001,0.096,-0.001,0.8422,0.3384615384615385,1737.09,6141.35,3.535430315,0.018266329,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_yac_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-3c_B_Ch_v6-3c_B_Ch_v7-3c_B_Ch_v8-3c_B_Ch_1-1B_2OH_Chnl_2-ntn_edge_4-1B_2OH_Chnl,2OH,-0.5177598799999998,-0.5589794269999999,-0.2370000000000001,-0.1440000000000001,0.024,0.6470000000000002,-0.01,0.785225,0.2803738317757009,1970.33,4588.22,2.328657389,0.019482481,36.02968,1.0,2395.17435544,1.36631,2342.81619784,0.99025,1.6062,0.89,-1.24,0.435136,3.066,4.0
SR_yao_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_v5-3c_B_Ch_2-1B_4Br_Chnl_1-ntn_edge_1-1B_4Br_Chnl,4Br,-0.8916303200000009,-0.8916303160000001,0.4969999999999999,0.3349999999999999,-0.098,2.4210000000000003,-0.01,0.8309,0.2950819672131147,1750.59,5087.05,2.905895481,0.016138055,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_4-2B_2NH2_Chnl_1-ntn_edge,2NH2,4.232343649999997,4.189146674,0.7619999999999996,2.7510000000000003,0.5189999999999999,0.363,-0.019,0.9207,0.3426966292134831,860.806,6282.47,7.298364437,0.008798834,34.05968,2.0,2344.16520312,1.42319,2208.74933184,1.04442,1.7385,0.49,-1.68,0.656888,6.182,6.0
SR_stx_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-2B_4CN_Chnl,4CN,0.0586292200000002,0.0188102219999999,0.3429999999999999,0.1989999999999998,0.1640000000000001,0.6539999999999999,-0.0269999999999999,0.92805,0.3484848484848485,827.712,6615.75,7.992838417,0.008190352,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_tfk_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-2B_2CH3_Chnl_1-ntn_edge,2CH3,0.1945915600000027,0.1094302789999999,0.3339999999999998,-0.4050000000000002,0.1089999999999999,0.2850000000000001,-0.018,0.66895,0.2692307692307692,3214.48,4329.91,1.347000902,0.037708711,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
SR_yao_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_v4-3c_B_Ch_v5-3c_B_Ch_1-ntn_edge_1-1B_2CH3_Chnl_1-ntn_edge_1-1B_2CH3_Chnl,2CH3,-0.5058392900000008,-0.6116085070000001,-0.423,-0.2490000000000001,0.221,-0.1000000000000005,-0.074,0.693475,0.2439024390243902,2368.35,3462.59,1.462024641,0.028249434,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-2B_4Br_Chnl_1-ntn_edge_3-2B_4Br_Chnl,4Br,-2.1930513000000023,-2.1930512980000003,0.9320000000000004,0.447,-0.149,1.733,-0.0109999999999999,0.888825,0.3354430379746835,1210.24,5985.46,4.945696255,0.012681728,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_pto_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-2B_2SH_Chnl,2SH,-1.1027775899999988,-1.130982713,-0.4680000000000004,-0.0630000000000001,0.1819999999999999,1.2960000000000005,-0.013,0.914325,0.3396226415094339,1025.6,6409.54,6.249531285,0.010092867,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_zmj_v1-4c_Cu_1_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_5-1B_4Br_Chnl,4Br,-1.2091007299999994,-1.209100729,0.6399999999999997,0.3439999999999998,-0.169,2.408,-0.007,0.880975,0.3170731707317073,1273.34,5622.34,4.41543991,0.013413103,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_fjh_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_2-1B_2SH_Chnl,2SH,-0.3347306599999982,-0.372925111,-0.484,-0.1380000000000003,0.1739999999999999,1.7480000000000002,-0.0069999999999999,0.836875,0.303030303030303,1792.14,5367.94,2.995276449,0.018751923,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_lil_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-1B_2SH_Chnl,2SH,-0.5759465199999987,-0.60650207,-0.5239999999999996,-0.0910000000000001,0.175,1.6470000000000002,-0.009,0.865975,0.3170731707317073,1506.42,5623.68,3.733140206,0.015864633,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_maw_v1-4c_Cu_1_Ch_v2-3c_B_Ch_2-1B_2CH3_Chnl,2CH3,-0.5379621900000018,-0.584837197,-0.641,-0.0779999999999998,0.48,-0.2789999999999999,-0.0289999999999999,0.8422,0.3384615384615385,1737.09,6141.35,3.535430315,0.018266329,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
SR_yac_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-3c_B_Ch_v6-3c_B_Ch_v7-3c_B_Ch_v8-3c_B_Ch_1-ntn_edge_1-1B_2Br_Chnl_3-ntn_edge_1-1B_2Br_Chnl_1-ntn_edge,2Br,-0.6168541499999982,-0.6168541489999999,-0.1669999999999998,0.04,0.1520000000000001,0.5440000000000005,-0.008,0.643975,0.2337662337662337,2749.19,3578.93,1.301813817,0.030689707,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
SR_stx_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1-ntn_edge_1-1B_2CF3_Chnl,2CF3,-1.4360444099999974,-1.516287567,-0.6430000000000002,-0.2229999999999998,0.49,1.271,-0.0199999999999999,0.8421,0.3055555555555556,1639.11,5196.09,3.170074497,0.018051506,140.02768,3.0,1547.84544496,1.486,1747.93181432,1.38152,1.9944,0.0,4.29,1.06692,11.061,2.0
SR_sty_v1-4c_Cu_1_Ch_v2-3c_B_Ch_1-ntn_edge_1-2B_2OH_Chnl,2OH,-0.3529316999999992,-0.38552429,-0.2309999999999998,-0.129,-0.0170000000000001,0.326,-0.011,0.7451,0.2692307692307692,2341.03,4186.98,1.788518427,0.02484294,36.02968,1.0,2395.17435544,1.36631,2342.81619784,0.99025,1.6062,0.89,-1.24,0.435136,3.066,4.0
SR_sty_v1-4c_Cu_1_Ch_v2-3c_B_Ch_1-ntn_edge_1-1B_4H_Chnl,4H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7262,0.238095238095238,2338.3,3648.69,1.560403208,0.026570365,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_yac_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-3c_B_Ch_v6-3c_B_Ch_v7-3c_B_Ch_v8-3c_B_Ch_1-ntn_edge_1-1B_2SH_Chnl_3-ntn_edge_1-1B_2SH_Chnl_1-ntn_edge,2SH,-0.8524940999999977,-0.8911312699999998,-0.2349999999999998,-0.1109999999999997,0.0980000000000003,0.3319999999999998,-0.0439999999999999,0.643975,0.2337662337662337,2749.19,3578.93,1.301813817,0.030689707,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_maw_v1-4c_Cu_1_Ch_v2-3c_B_Ch_1-2B_2CN_Chnl_1-ntn_edge,2CN,-0.4811044800000026,-0.5002017000000001,-0.4669999999999996,-0.076,0.1889999999999998,0.6110000000000002,-0.0139999999999999,0.873975,0.3384615384615385,1367.36,6134.32,4.486236227,0.014394951,54.05168,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,2.0
SR_mfj_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_v4-4c_Cu_1_Ch_1-1B_2OH_Chnl_2-ntn_edge_1-1B_2OH_Chnl_1-ntn_edge,2OH,-0.5343910299999983,-0.565819597,-0.0689999999999999,-0.0870000000000001,-0.008,0.0359999999999995,-0.0179999999999999,0.548525,0.2602739726027397,2254.29,2510.73,1.113753181,0.045358878,36.02968,1.0,2395.17435544,1.36631,2342.81619784,0.99025,1.6062,0.89,-1.24,0.435136,3.066,4.0
SR_yac_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-3c_B_Ch_v6-3c_B_Ch_v7-3c_B_Ch_v8-3c_B_Ch_1-ntn_edge_2-1B_2Br_Chnl_1-ntn_edge_2-1B_2Br_Chnl_1-ntn_edge,2Br,-1.3198618299999971,-1.319861837,-0.3889999999999998,-0.0170000000000003,0.1030000000000002,1.064,-0.002,0.791625,0.2803738317757009,1950.7,4680.55,2.399416462,0.018791687,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
SR_hof_v1-4c_Cu_1_Ch_v2-3c_B_Ch_1-1B_4H_Chnl_1-ntn_edge,4H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.770875,0.3111111111111111,1830.84,4185.22,2.285954638,0.026115447,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_yac_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-3c_B_Ch_v6-3c_B_Ch_v7-3c_B_Ch_v8-3c_B_Ch_1-1B_2F_Chnl_1-ntn_edge_1-1B_2F_Chnl_1-ntn_edge_2-1B_2F_Chnl_1-ntn_edge,2F,-0.8508420900000004,-0.8508420899999998,0.0579999999999998,-0.02,-0.0089999999999998,0.2119999999999997,-0.007,0.77495,0.2803738317757009,2071.01,4610.87,2.226383085,0.020074013,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_fmj_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-3c_B_Ch_v5-4c_Cu_1_Ch_1-ntn_edge_2-1B_2Br_Chnl_1-ntn_edge,2Br,-0.8038394499999981,-0.8038394529999999,-0.5410000000000004,-0.024,0.1119999999999998,1.211,0.009,0.772825,0.2608695652173913,1844.14,3870.26,2.098675526,0.02376411,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
SR_tfb_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2-1B_2CH3_Chnl,2CH3,-0.7010172799999985,-0.7760172780000001,-1.157,-0.3720000000000003,0.2630000000000001,0.585,-0.031,0.858025,0.3170731707317073,1412.66,5550.63,3.929211329,0.015072939,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
