MOF_name,fun,delta_FE,delta_dLM_FE,delta_SE,parent_VF,parent_Hs_frac,parent_SA_vol,parent_SA_gra,parent_inv_dens,parent_dens_atoms_UC,total_fun_mass,fun_rotations,fun_Ks_CX,fun_equiDist_CX,fun_Ks_extra,fun_equiDist_extra,fun_height,fun_EleDiff_CX,fun_EleDiff_Xres,fun_eps_eff,fun_sig_eff,hs_per_fun
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-1B_4CN_Chnl_1-ntn_edge,4CN,0.4526331900000002,0.3771183269999999,1.4569995606247683,0.828075,0.2784810126582278,1857.94,4868.72,2.620490136,0.019966621,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-1B_4F_Chnl_1-ntn_edge,4F,-1.5813678699999991,-1.581367862,0.7236914079388752,0.828075,0.2784810126582278,1857.94,4868.72,2.620490136,0.019966621,75.992,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,0.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-2B_4H_Chnl_1-ntn_edge,4H,0.0,0.0,0.0,0.884625,0.3193277310924369,1342.72,5806.75,4.324604839,0.013653634,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-2B_2Br_Chnl_1-ntn_edge,2Br,-1.3717755700000005,-1.37177557,1.275900372400348,0.884625,0.3193277310924369,1342.72,5806.75,4.324604839,0.013653634,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-2B_2CF3_Chnl_1-ntn_edge,2CF3,-1.9888799200000005,-2.072143169,0.9761028136186712,0.884625,0.3193277310924369,1342.72,5806.75,4.324604839,0.013653634,140.02768,3.0,1547.84544496,1.486,1747.93181432,1.38152,1.9944,0.0,4.29,1.06692,11.061,2.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-2B_2CH3_Chnl_1-ntn_edge,2CH3,-0.4747850000000007,-0.558048253,-0.3183617666391729,0.884625,0.3193277310924369,1342.72,5806.75,4.324604839,0.013653634,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-2B_2CN_Chnl_1-ntn_edge,2CN,-0.3992423800000004,-0.433725141,0.4555102723065669,0.884625,0.3193277310924369,1342.72,5806.75,4.324604839,0.013653634,54.05168,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,2.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-2B_2F_Chnl_1-ntn_edge,2F,-0.956854019999998,-0.956854022,0.5288266470731688,0.884625,0.3193277310924369,1342.72,5806.75,4.324604839,0.013653634,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-2B_2NH2_Chnl_1-ntn_edge,2NH2,-0.4801693100000008,-0.541679102,0.3440481815247231,0.884625,0.3193277310924369,1342.72,5806.75,4.324604839,0.013653634,34.05968,2.0,2344.16520312,1.42319,2208.74933184,1.04442,1.7385,0.49,-1.68,0.656888,6.182,6.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-2B_2NO2_Chnl_1-ntn_edge,2NO2,-0.1758222200000005,-0.237332013,2.1560820642882303,0.884625,0.3193277310924369,1342.72,5806.75,4.324604839,0.013653634,94.02568,2.0,2349.09512664,1.4222,4052.91783224,1.26107,2.0518,0.49,0.8,0.790776,7.496,2.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-2B_2OH_Chnl_1-ntn_edge,2OH,-0.5765255300000014,-0.611008292,0.3850240484048175,0.884625,0.3193277310924369,1342.72,5806.75,4.324604839,0.013653634,36.02968,1.0,2395.17435544,1.36631,2342.81619784,0.99025,1.6062,0.89,-1.24,0.435136,3.066,4.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-2B_2SH_Chnl_1-ntn_edge,2SH,-0.9574989400000008,-0.9919817,1.4104824101329363,0.884625,0.3193277310924369,1342.72,5806.75,4.324604839,0.013653634,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-2B_4Br_Chnl_1-ntn_edge,4Br,-1.9343690999999996,-1.934369097,3.2985993807820746,0.884625,0.3193277310924369,1342.72,5806.75,4.324604839,0.013653634,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-2B_4CN_Chnl_1-ntn_edge,4CN,0.0413495499999996,-0.0201602379999999,1.3973212406601734,0.884625,0.3193277310924369,1342.72,5806.75,4.324604839,0.013653634,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-2B_4F_Chnl_1-ntn_edge,4F,-1.9430245799999992,-1.94302458,1.0950047854530895,0.884625,0.3193277310924369,1342.72,5806.75,4.324604839,0.013653634,75.992,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,0.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-ntn_edge_1-1B_4H_Chnl,4H,0.0,0.0,0.0,0.814525,0.2372881355932203,1757.43,3993.49,2.272345106,0.020653486,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-ntn_edge_1-1B_2Br_Chnl,2Br,-0.4556540400000024,-0.4556540440000001,0.7706297157589681,0.814525,0.2372881355932203,1757.43,3993.49,2.272345106,0.020653486,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-ntn_edge_1-1B_2CF3_Chnl,2CF3,-1.2465995400000018,-1.350591139,0.1433465592685454,0.814525,0.2372881355932203,1757.43,3993.49,2.272345106,0.020653486,140.02768,3.0,1547.84544496,1.486,1747.93181432,1.38152,1.9944,0.0,4.29,1.06692,11.061,2.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-ntn_edge_1-1B_2CH3_Chnl,2CH3,-0.3582713599999998,-0.462262962,-0.5634844585197794,0.814525,0.2372881355932203,1757.43,3993.49,2.272345106,0.020653486,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-ntn_edge_1-1B_2CN_Chnl,2CN,-0.230508320000002,-0.2697940359999999,0.1304509909554081,0.814525,0.2372881355932203,1757.43,3993.49,2.272345106,0.020653486,54.05168,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,2.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-ntn_edge_1-1B_2F_Chnl,2F,-0.3656009799999999,-0.365600975,0.311821642524972,0.814525,0.2372881355932203,1757.43,3993.49,2.272345106,0.020653486,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-ntn_edge_1-1B_2NH2_Chnl,2NH2,-0.3323798500000023,-0.4060405660000001,0.1803308951030189,0.814525,0.2372881355932203,1757.43,3993.49,2.272345106,0.020653486,34.05968,2.0,2344.16520312,1.42319,2208.74933184,1.04442,1.7385,0.49,-1.68,0.656888,6.182,6.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-ntn_edge_1-1B_2NO2_Chnl,2NO2,-0.124631530000002,-0.1982922469999999,0.9258335895019432,0.814525,0.2372881355932203,1757.43,3993.49,2.272345106,0.020653486,94.02568,2.0,2349.09512664,1.4222,4052.91783224,1.26107,2.0518,0.49,0.8,0.790776,7.496,2.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-ntn_edge_1-1B_2OH_Chnl,2OH,-0.3582049200000021,-0.3974906369999997,0.088002062807611,0.814525,0.2372881355932203,1757.43,3993.49,2.272345106,0.020653486,36.02968,1.0,2395.17435544,1.36631,2342.81619784,0.99025,1.6062,0.89,-1.24,0.435136,3.066,4.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-ntn_edge_1-1B_2SH_Chnl,2SH,-0.3862678000000024,-0.4255535199999998,0.6770842506921042,0.814525,0.2372881355932203,1757.43,3993.49,2.272345106,0.020653486,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-ntn_edge_1-1B_4Br_Chnl,4Br,-0.6162942900000026,-0.616294289,2.110511271844782,0.814525,0.2372881355932203,1757.43,3993.49,2.272345106,0.020653486,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-ntn_edge_1-1B_4CN_Chnl,4CN,0.2188523999999994,0.1451916849999999,0.7882906673088801,0.814525,0.2372881355932203,1757.43,3993.49,2.272345106,0.020653486,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-ntn_edge_1-1B_4F_Chnl,4F,-0.889361000000001,-0.8893609979999999,0.6068247912995552,0.814525,0.2372881355932203,1757.43,3993.49,2.272345106,0.020653486,75.992,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,0.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-ntn_edge_1-2B_4H_Chnl,4H,0.0,0.0,0.0,0.86295,0.2784810126582278,1363.07,4585.18,3.363866024,0.015554243,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-ntn_edge_1-2B_2Br_Chnl,2Br,-1.0049072199999998,-1.004907221,0.844131609876074,0.86295,0.2784810126582278,1363.07,4585.18,3.363866024,0.015554243,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-ntn_edge_1-2B_2CF3_Chnl,2CF3,-1.9024171500000016,-2.006627669,0.0002569435083739,0.86295,0.2784810126582278,1363.07,4585.18,3.363866024,0.015554243,140.02768,3.0,1547.84544496,1.486,1747.93181432,1.38152,1.9944,0.0,4.29,1.06692,11.061,2.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-ntn_edge_1-2B_2CH3_Chnl,2CH3,-0.6268874699999998,-0.731097989,-0.6444485203136434,0.86295,0.2784810126582278,1363.07,4585.18,3.363866024,0.015554243,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-ntn_edge_1-2B_2CN_Chnl,2CN,-0.4299382999999999,-0.4712916789999999,0.0960147884615008,0.86295,0.2784810126582278,1363.07,4585.18,3.363866024,0.015554243,54.05168,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,2.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-ntn_edge_1-2B_2F_Chnl,2F,-0.7426377000000031,-0.7426377,0.4133145754255629,0.86295,0.2784810126582278,1363.07,4585.18,3.363866024,0.015554243,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-ntn_edge_1-2B_2NH2_Chnl,2NH2,-0.581893860000001,-0.657408727,-0.0793932238589132,0.86295,0.2784810126582278,1363.07,4585.18,3.363866024,0.015554243,34.05968,2.0,2344.16520312,1.42319,2208.74933184,1.04442,1.7385,0.49,-1.68,0.656888,6.182,6.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-ntn_edge_1-2B_2NO2_Chnl,2NO2,-0.2587107000000017,-0.3342255629999999,1.3778870551783502,0.86295,0.2784810126582278,1363.07,4585.18,3.363866024,0.015554243,94.02568,2.0,2349.09512664,1.4222,4052.91783224,1.26107,2.0518,0.49,0.8,0.790776,7.496,2.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-ntn_edge_1-2B_2OH_Chnl,2OH,-0.6645092000000012,-0.705862576,0.137974587066143,0.86295,0.2784810126582278,1363.07,4585.18,3.363866024,0.015554243,36.02968,1.0,2395.17435544,1.36631,2342.81619784,0.99025,1.6062,0.89,-1.24,0.435136,3.066,4.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-ntn_edge_1-2B_2SH_Chnl,2SH,-0.7804298900000006,-0.8217832669999999,0.8959909866290854,0.86295,0.2784810126582278,1363.07,4585.18,3.363866024,0.015554243,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-ntn_edge_1-2B_4Br_Chnl,4Br,-1.3611022300000002,-1.361102229,2.349004600071531,0.86295,0.2784810126582278,1363.07,4585.18,3.363866024,0.015554243,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-ntn_edge_1-2B_4CN_Chnl,4CN,-0.1782330100000031,-0.253747871,0.7291686796172048,0.86295,0.2784810126582278,1363.07,4585.18,3.363866024,0.015554243,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_1-ntn_edge_1-2B_4F_Chnl,4F,-1.3361662600000024,-1.336166258,0.8017733508447247,0.86295,0.2784810126582278,1363.07,4585.18,3.363866024,0.015554243,75.992,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,0.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_2-1B_4H_Chnl,4H,0.0,0.0,0.0,0.886425,0.303030303030303,1264.78,5414.57,4.281041834,0.013118772,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_2-1B_2Br_Chnl,2Br,-1.167403529999998,-1.16740353,1.2556941666583592,0.886425,0.303030303030303,1264.78,5414.57,4.281041834,0.013118772,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_2-1B_2CF3_Chnl,2CF3,-1.6922341099999991,-1.785984111,0.7317050984173781,0.886425,0.303030303030303,1264.78,5414.57,4.281041834,0.013118772,140.02768,3.0,1547.84544496,1.486,1747.93181432,1.38152,1.9944,0.0,4.29,1.06692,11.061,2.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_2-1B_2CH3_Chnl,2CH3,-0.3127770899999973,-0.406527093,-0.4509533504854355,0.886425,0.303030303030303,1264.78,5414.57,4.281041834,0.013118772,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_2-1B_2CN_Chnl,2CN,-0.2893889099999995,-0.327583355,0.4342268869202295,0.886425,0.303030303030303,1264.78,5414.57,4.281041834,0.013118772,54.05168,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,2.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_2-1B_2F_Chnl,2F,-0.7959228999999972,-0.795922906,0.5203973739604466,0.886425,0.303030303030303,1264.78,5414.57,4.281041834,0.013118772,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_2-1B_2NH2_Chnl,2NH2,-0.4702072899999976,-0.538957293,0.3050501958118206,0.886425,0.303030303030303,1264.78,5414.57,4.281041834,0.013118772,34.05968,2.0,2344.16520312,1.42319,2208.74933184,1.04442,1.7385,0.49,-1.68,0.656888,6.182,6.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_2-1B_2NO2_Chnl,2NO2,-0.1061302899999994,-0.174880298,2.009567506853137,0.886425,0.303030303030303,1264.78,5414.57,4.281041834,0.013118772,94.02568,2.0,2349.09512664,1.4222,4052.91783224,1.26107,2.0518,0.49,0.8,0.790776,7.496,2.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_2-1B_2OH_Chnl,2OH,-0.6215994699999996,-0.659793917,0.2925608354957729,0.886425,0.303030303030303,1264.78,5414.57,4.281041834,0.013118772,36.02968,1.0,2395.17435544,1.36631,2342.81619784,0.99025,1.6062,0.89,-1.24,0.435136,3.066,4.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_2-1B_2SH_Chnl,2SH,-0.70062523,-0.738819677,1.414241996637693,0.886425,0.303030303030303,1264.78,5414.57,4.281041834,0.013118772,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_2-1B_4Br_Chnl,4Br,-0.7230307600000003,-0.723030764,3.7335169624624767,0.886425,0.303030303030303,1264.78,5414.57,4.281041834,0.013118772,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_2-1B_4CN_Chnl,4CN,0.4264692700000019,0.3577192619999999,1.5765416097490972,0.886425,0.303030303030303,1264.78,5414.57,4.281041834,0.013118772,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_2-1B_4F_Chnl,4F,-1.7260899499999989,-1.726089954,1.0076252583339302,0.886425,0.303030303030303,1264.78,5414.57,4.281041834,0.013118772,75.992,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,0.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_2-2B_4H_Chnl,4H,0.0,0.0,0.0,0.939125,0.3396226415094339,706.965,6372.01,9.013150186,0.006997485,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_2-2B_2Br_Chnl,2Br,-1.4333504500000007,-1.433350452,1.3482309132872636,0.939125,0.3396226415094339,706.965,6372.01,9.013150186,0.006997485,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_2-2B_2CF3_Chnl,2CF3,-2.0555337199999997,-2.1223353339999997,0.6030529678910277,0.939125,0.3396226415094339,706.965,6372.01,9.013150186,0.006997485,140.02768,3.0,1547.84544496,1.486,1747.93181432,1.38152,1.9944,0.0,4.29,1.06692,11.061,2.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_2-2B_2CH3_Chnl,2CH3,-0.4620399199999987,-0.528841529,-0.5150307950934145,0.939125,0.3396226415094339,706.965,6372.01,9.013150186,0.006997485,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_2-2B_2CN_Chnl,2CN,-0.5933620399999988,-0.621567157,0.4102196903797059,0.939125,0.3396226415094339,706.965,6372.01,9.013150186,0.006997485,54.05168,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,2.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_2-2B_2F_Chnl,2F,-0.9609355199999996,-0.960935514,0.5236703187004554,0.939125,0.3396226415094339,706.965,6372.01,9.013150186,0.006997485,40.01168,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,2.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_2-2B_2NH2_Chnl,2NH2,-0.5272105300000014,-0.576984284,0.3000010488927307,0.939125,0.3396226415094339,706.965,6372.01,9.013150186,0.006997485,34.05968,2.0,2344.16520312,1.42319,2208.74933184,1.04442,1.7385,0.49,-1.68,0.656888,6.182,6.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_2-2B_2NO2_Chnl,2NO2,-0.0562635100000008,-0.10603726,2.245937701006122,0.939125,0.3396226415094339,706.965,6372.01,9.013150186,0.006997485,94.02568,2.0,2349.09512664,1.4222,4052.91783224,1.26107,2.0518,0.49,0.8,0.790776,7.496,2.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_2-2B_2OH_Chnl,2OH,-0.6863044900000013,-0.714509613,0.3449480013077712,0.939125,0.3396226415094339,706.965,6372.01,9.013150186,0.006997485,36.02968,1.0,2395.17435544,1.36631,2342.81619784,0.99025,1.6062,0.89,-1.24,0.435136,3.066,4.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_2-2B_2SH_Chnl,2SH,-0.9358123999999995,-0.964017516,1.4831154670974538,0.939125,0.3396226415094339,706.965,6372.01,9.013150186,0.006997485,68.16168,1.0,1260.62572752,1.78592,959.35253984,1.40733,1.9477,0.03,-0.38,1.330512,3.271,4.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_2-2B_4Br_Chnl,4Br,-1.9328626100000008,-1.932862606,3.6780860322300537,0.939125,0.3396226415094339,706.965,6372.01,9.013150186,0.006997485,319.616,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,0.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_2-2B_4CN_Chnl,4CN,0.1727877299999995,0.123013979,1.4934610088158935,0.939125,0.3396226415094339,706.965,6372.01,9.013150186,0.006997485,104.072,0.0,1718.81176008,1.435,4361.24315192,1.15715,2.6025,0.0,0.49,0.728016,3.836,0.0
SR_ffc_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_2-2B_4F_Chnl,4F,-2.24317926,-2.2431792589999997,1.1194731074057265,0.939125,0.3396226415094339,706.965,6372.01,9.013150186,0.006997485,75.992,0.0,1854.3626072,1.35457,0.0,0.0,1.3548,1.43,0.0,0.2092,2.997,0.0
SR_fjh_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_1-1B_4H_Chnl_1-ntn_edge,4H,0.0,0.0,0.0,0.782925,0.2784810126582278,2258.16,4813.93,2.131791622,0.024543872,4.03136,0.0,1495.53054992,1.08142,0.0,0.0,1.08233,-0.35,0.0,0.184096,2.57113,4.0
SR_fjh_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_1-1B_2Br_Chnl_1-ntn_edge,2Br,-0.6273865699999988,-0.627386574,0.5939118924835318,0.782925,0.2784810126582278,2258.16,4813.93,2.131791622,0.024543872,161.82368,0.0,966.49010912,1.90584,0.0,0.0,1.93397,0.41,0.0,1.050184,3.73197,2.0
SR_fjh_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_1-1B_2CF3_Chnl_1-ntn_edge,2CF3,-1.0829974,-1.187207921,0.2866773858315543,0.782925,0.2784810126582278,2258.16,4813.93,2.131791622,0.024543872,140.02768,3.0,1547.84544496,1.486,1747.93181432,1.38152,1.9944,0.0,4.29,1.06692,11.061,2.0
SR_fjh_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_1-1B_2CH3_Chnl_1-ntn_edge,2CH3,0.0156305900000006,-0.088579937,-0.7787783414356779,0.782925,0.2784810126582278,2258.16,4813.93,2.131791622,0.024543872,32.08568,3.0,1385.19432776,1.1094,1385.19432776,1.1094,1.8861,0.0,-1.05,0.991608,9.378,8.0
